ID,Fecha,Usuario,Texto,Candidato_Mencionado,Hashtags,Sentimiento,Ganador,Sentimiento_Numerico,Polarización
1094,2024-12-16,usuario_74,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#YakuPérez2023, #VotoConsciente",Neutro,1,1.0,0.0
877,2024-10-10,usuario_496,"Luisa González representa los mismos problemas del pasado, no trae nada nuevo.",Luisa González,"#PolíticaEC, #FernandoVillavicencio2023, #PatricioZuquilanda2023",Neutro,0,,-0.148
1179,2024-05-03,usuario_769,"Las ideas de Daniel Noboa sobre educación son interesantes, pero falta más detalle.",Daniel Noboa,"#DanielNoboa2023, #FernandoVillavicencio2023, #Democracia",Neutro,1,1.0,0.0
177,2024-08-16,usuario_841,"Voy a votar por Otto Sonnenholzner, es el único que realmente entiende los problemas de la gente.",Otto Sonnenholzner,"#XavierHervas2023, #LuisaGonzález2023, #VotoConsciente",Neutro,0,,0.0
801,2024-06-23,usuario_422,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#XavierHervas2023, #LuisaGonzález2023",Negativo,0,,-0.26335
424,2025-02-08,usuario_477,"Fernando Villavicencio está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Fernando Villavicencio,#EleccionesEC2023,Neutro,0,,-0.148
1991,2024-07-14,usuario_180,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,"#Democracia, #FernandoVillavicencio2023",Neutro,0,,0.0
1768,2024-11-02,usuario_920,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #PolíticaEC, #JanTopic2023",Neutro,1,1.0,0.0
1401,2025-01-02,usuario_607,"Voy a votar por Bolívar Armijos, es el único que realmente entiende los problemas de la gente.",Bolívar Armijos,"#EduardoMaruri2023, #BolívarArmijos2023",Neutro,0,,0.0
1493,2024-04-07,usuario_105,"Voy a votar por Xavier Hervas, es el único que realmente entiende los problemas de la gente.",Xavier Hervas,"#EleccionesEC2023, #BolívarArmijos2023",Neutro,0,,0.0
1094,2024-12-16,usuario_74,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#YakuPérez2023, #VotoConsciente",Neutro,1,1.0,0.0
905,2024-11-20,usuario_875,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,#EduardoMaruri2023,Neutro,0,,0.0
1308,2025-01-10,usuario_993,"No confío en Yaku Pérez, sus discursos no me convencen.",Yaku Pérez,#JanTopic2023,Negativo,0,,-0.26335
1614,2024-12-28,usuario_377,"Voy a votar por Otto Sonnenholzner, es el único que realmente entiende los problemas de la gente.",Otto Sonnenholzner,#OttoSonnenholzner2023,Neutro,0,,0.0
1780,2024-08-05,usuario_440,"No confío en Jan Topic, sus discursos no me convencen.",Jan Topic,#JanTopic2023,Negativo,0,,-0.26335
1845,2025-01-27,usuario_776,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023, #DanielNoboa2023",Negativo,1,1.0,-0.26335
1406,2024-11-23,usuario_508,Me preocupa que Luisa González esté recibiendo apoyo de grupos cuestionables.,Luisa González,"#OttoSonnenholzner2023, #BolívarArmijos2023",Neutro,0,,0.0
587,2024-04-05,usuario_859,Bolívar Armijos está manipulando la opinión pública con información falsa.,Bolívar Armijos,"#OttoSonnenholzner2023, #VotoConsciente",Neutro,0,,0.0
1443,2024-07-04,usuario_595,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
122,2025-01-23,usuario_866,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,#LuisaGonzález2023,Neutro,1,1.0,-0.148
134,2024-05-15,usuario_320,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #Democracia",Neutro,1,1.0,0.0
1393,2024-08-24,usuario_190,"No me gusta la forma en la que Yaku Pérez maneja su campaña, no me genera confianza.",Yaku Pérez,"#PatricioZuquilanda2023, #YakuPérez2023",Negativo,0,,-0.26335
1081,2025-01-27,usuario_550,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#DanielNoboa2023, #XavierHervas2023",Neutro,1,1.0,-0.148
1423,2024-07-03,usuario_142,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #VotoConsciente",Neutro,1,1.0,0.0
685,2024-02-29,usuario_208,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#EduardoMaruri2023, #YakuPérez2023",Neutro,1,1.0,-0.148
1310,2024-06-14,usuario_13,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#OttoSonnenholzner2023,Neutro,1,1.0,-0.148
1786,2025-02-16,usuario_877,"Cada vez que escucho hablar a Luisa González, me genera más dudas sobre su capacidad.",Luisa González,#VotoConsciente,Neutro,0,,0.0
1778,2025-01-01,usuario_344,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,#JanTopic2023,Neutro,1,1.0,0.0
1347,2024-11-06,usuario_792,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,#EduardoMaruri2023,Negativo,1,1.0,-0.26335
1039,2025-01-16,usuario_685,"Este gobierno necesita un cambio, y Yaku Pérez puede ser la persona indicada.",Yaku Pérez,"#BolívarArmijos2023, #Democracia, #EleccionesEC2023",Neutro,0,,0.0
1347,2024-11-06,usuario_792,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,#EduardoMaruri2023,Negativo,1,1.0,-0.26335
345,2024-11-01,usuario_985,"Las ideas de Otto Sonnenholzner sobre educación son interesantes, pero falta más detalle.",Otto Sonnenholzner,"#BolívarArmijos2023, #JanTopic2023",Neutro,0,,0.0
1418,2024-07-18,usuario_338,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#PolíticaEC, #DanielNoboa2023, #JanTopic2023",Neutro,1,1.0,0.0
1096,2024-12-07,usuario_349,"Las ideas de Otto Sonnenholzner sobre educación son interesantes, pero falta más detalle.",Otto Sonnenholzner,"#BolívarArmijos2023, #LuisaGonzález2023",Neutro,0,,0.0
133,2024-09-06,usuario_454,Creo que Yaku Pérez representa un cambio positivo para Ecuador.,Yaku Pérez,"#BolívarArmijos2023, #XavierHervas2023",Neutro,0,,0.0
1898,2025-01-23,usuario_878,"No me gusta la forma en la que Yaku Pérez maneja su campaña, no me genera confianza.",Yaku Pérez,#FernandoVillavicencio2023,Negativo,0,,-0.26335
143,2024-03-05,usuario_685,"Fernando Villavicencio representa los mismos problemas del pasado, no trae nada nuevo.",Fernando Villavicencio,"#OttoSonnenholzner2023, #DanielNoboa2023",Neutro,0,,-0.148
1178,2024-05-22,usuario_557,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #DanielNoboa2023, #XavierHervas2023",Neutro,1,1.0,0.0
680,2024-11-11,usuario_955,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#OttoSonnenholzner2023, #EleccionesEC2023",Neutro,1,1.0,0.0
1373,2024-08-04,usuario_702,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,"#FernandoVillavicencio2023, #DanielNoboa2023, #BolívarArmijos2023",Negativo,1,1.0,-0.26335
1518,2024-11-17,usuario_537,"Votaré en blanco, ningún candidato, incluyendo Luisa González, me representa realmente.",Luisa González,"#EleccionesEC2023, #DanielNoboa2023, #PatricioZuquilanda2023",Neutro,0,,0.0
1682,2024-08-22,usuario_994,"Las ideas de Jan Topic sobre educación son interesantes, pero falta más detalle.",Jan Topic,"#BolívarArmijos2023, #EleccionesEC2023",Neutro,0,,0.0
1600,2024-09-23,usuario_192,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #JanTopic2023",Neutro,1,1.0,0.0
1513,2025-01-30,usuario_801,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,"#XavierHervas2023, #FernandoVillavicencio2023",Neutro,0,,0.0
1838,2024-04-24,usuario_862,"Otto Sonnenholzner no tiene experiencia para manejar el país, no lo veo como una opción viable.",Otto Sonnenholzner,"#XavierHervas2023, #LuisaGonzález2023",Negativo,0,,-0.26335
907,2024-03-17,usuario_276,"Fernando Villavicencio representa los mismos problemas del pasado, no trae nada nuevo.",Fernando Villavicencio,"#BolívarArmijos2023, #DanielNoboa2023, #EduardoMaruri2023",Neutro,0,,-0.148
99,2024-08-07,usuario_667,"Jan Topic representa los mismos problemas del pasado, no trae nada nuevo.",Jan Topic,"#PolíticaEC, #Democracia",Neutro,0,,-0.148
1875,2024-04-11,usuario_976,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
1178,2024-05-22,usuario_557,"Después de leer su plan de gobierno, me convencí de que Daniel Noboa es la mejor opción.",Daniel Noboa,"#EduardoMaruri2023, #DanielNoboa2023, #XavierHervas2023",Neutro,1,1.0,0.0
606,2024-05-26,usuario_402,"Los medios están atacando a Bolívar Armijos, pero creo que tiene buenas intenciones.",Bolívar Armijos,"#PatricioZuquilanda2023, #EduardoMaruri2023",Neutro,0,,0.0
1999,2024-11-10,usuario_443,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#LuisaGonzález2023,Neutro,1,1.0,0.0
1750,2024-09-12,usuario_755,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#PolíticaEC, #EduardoMaruri2023, #YakuPérez2023",Negativo,0,,-0.26335
327,2024-04-10,usuario_964,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,#XavierHervas2023,Neutro,1,1.0,0.0
1974,2024-04-06,usuario_705,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#Democracia, #EleccionesEC2023, #FernandoVillavicencio2023",Neutro,0,,0.0
514,2024-11-07,usuario_447,"No creo que Fernando Villavicencio pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Fernando Villavicencio,"#BolívarArmijos2023, #LuisaGonzález2023",Neutro,0,,-0.148
967,2024-08-16,usuario_361,"Las ideas de Bolívar Armijos sobre educación son interesantes, pero falta más detalle.",Bolívar Armijos,"#VotoConsciente, #PolíticaEC",Neutro,0,,0.0
1674,2024-11-02,usuario_722,"Voy a votar por Otto Sonnenholzner, es el único que realmente entiende los problemas de la gente.",Otto Sonnenholzner,"#DanielNoboa2023, #PolíticaEC",Neutro,0,,0.0
1989,2025-01-01,usuario_444,Me parece que Bolívar Armijos tiene las mejores propuestas para mejorar la economía del país.,Bolívar Armijos,"#BolívarArmijos2023, #VotoConsciente",Neutro,0,,0.0
815,2024-03-19,usuario_501,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#Democracia, #VotoConsciente",Neutro,1,1.0,0.0
1061,2025-02-22,usuario_469,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,#LuisaGonzález2023,Negativo,1,1.0,-0.26335
939,2025-01-13,usuario_173,"No creo que Luisa González pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Luisa González,"#PolíticaEC, #LuisaGonzález2023",Neutro,0,,-0.148
1026,2024-09-07,usuario_3,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#PolíticaEC, #VotoConsciente, #DanielNoboa2023",Neutro,0,,0.0
195,2024-06-14,usuario_737,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#Democracia,Neutro,1,1.0,-0.148
1629,2024-04-10,usuario_617,Otto Sonnenholzner está manipulando la opinión pública con información falsa.,Otto Sonnenholzner,"#OttoSonnenholzner2023, #BolívarArmijos2023",Neutro,0,,0.0
154,2024-09-18,usuario_148,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#YakuPérez2023, #OttoSonnenholzner2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
1768,2024-11-02,usuario_920,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #PolíticaEC, #JanTopic2023",Neutro,1,1.0,0.0
190,2024-05-26,usuario_231,"Los medios están atacando a Otto Sonnenholzner, pero creo que tiene buenas intenciones.",Otto Sonnenholzner,"#FernandoVillavicencio2023, #YakuPérez2023, #EleccionesEC2023",Neutro,0,,0.0
1527,2024-03-21,usuario_786,"Voy a votar por Jan Topic, es el único que realmente entiende los problemas de la gente.",Jan Topic,"#LuisaGonzález2023, #Democracia",Neutro,0,,0.0
58,2024-04-03,usuario_456,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#Democracia, #EduardoMaruri2023",Neutro,1,1.0,0.0
883,2024-03-19,usuario_775,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,"#Democracia, #LuisaGonzález2023, #DanielNoboa2023",Neutro,0,,0.0
1041,2024-10-29,usuario_411,Me parece que Luisa González tiene las mejores propuestas para mejorar la economía del país.,Luisa González,#Democracia,Neutro,0,,0.0
1293,2024-04-23,usuario_653,Daniel Noboa está manipulando la opinión pública con información falsa.,Daniel Noboa,"#BolívarArmijos2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
1206,2024-08-23,usuario_54,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#JanTopic2023, #BolívarArmijos2023, #PolíticaEC",Negativo,1,1.0,-0.26335
1575,2024-07-21,usuario_940,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,#JanTopic2023,Neutro,1,1.0,0.0
895,2024-06-23,usuario_269,Creo que Otto Sonnenholzner representa un cambio positivo para Ecuador.,Otto Sonnenholzner,"#PolíticaEC, #EduardoMaruri2023",Neutro,0,,0.0
1875,2024-04-11,usuario_976,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
1162,2024-10-14,usuario_842,"Xavier Hervas está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Xavier Hervas,"#VotoConsciente, #BolívarArmijos2023",Neutro,0,,-0.148
1144,2025-02-25,usuario_439,"Bolívar Armijos no tiene experiencia para manejar el país, no lo veo como una opción viable.",Bolívar Armijos,"#DanielNoboa2023, #FernandoVillavicencio2023",Negativo,0,,-0.26335
94,2024-05-16,usuario_243,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#OttoSonnenholzner2023, #PatricioZuquilanda2023, #DanielNoboa2023",Neutro,1,1.0,0.0
1824,2024-03-06,usuario_259,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#BolívarArmijos2023, #EduardoMaruri2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
1859,2024-07-19,usuario_343,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#PatricioZuquilanda2023, #YakuPérez2023, #EleccionesEC2023",Neutro,1,1.0,-0.148
1705,2024-05-11,usuario_897,"Después del debate, mi opinión sobre Jan Topic cambió completamente, ahora me parece más preparado.",Jan Topic,#YakuPérez2023,Neutro,0,,0.0
214,2024-06-01,usuario_653,"Este gobierno necesita un cambio, y Yaku Pérez puede ser la persona indicada.",Yaku Pérez,"#LuisaGonzález2023, #OttoSonnenholzner2023",Neutro,0,,0.0
926,2024-05-23,usuario_986,"Yaku Pérez no tiene experiencia para manejar el país, no lo veo como una opción viable.",Yaku Pérez,"#EleccionesEC2023, #BolívarArmijos2023, #Democracia",Negativo,0,,-0.26335
1940,2024-05-16,usuario_656,"Yaku Pérez está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Yaku Pérez,"#FernandoVillavicencio2023, #OttoSonnenholzner2023",Neutro,0,,-0.148
37,2024-04-08,usuario_100,"La gente debería informarse mejor antes de criticar a Otto Sonnenholzner, sus propuestas son buenas.",Otto Sonnenholzner,#OttoSonnenholzner2023,Neutro,0,,0.0
1050,2025-02-17,usuario_463,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023",Negativo,1,1.0,-0.26335
299,2024-04-17,usuario_480,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
1254,2024-12-08,usuario_700,"Voy a votar por Fernando Villavicencio, es el único que realmente entiende los problemas de la gente.",Fernando Villavicencio,"#VotoConsciente, #BolívarArmijos2023",Neutro,0,,0.0
1491,2024-09-04,usuario_392,"Bolívar Armijos no tiene experiencia para manejar el país, no lo veo como una opción viable.",Bolívar Armijos,"#LuisaGonzález2023, #EduardoMaruri2023, #JanTopic2023",Negativo,0,,-0.26335
1309,2024-03-08,usuario_838,"Luisa González representa los mismos problemas del pasado, no trae nada nuevo.",Luisa González,"#JanTopic2023, #PatricioZuquilanda2023, #OttoSonnenholzner2023",Neutro,0,,-0.148
1859,2024-07-19,usuario_343,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#PatricioZuquilanda2023, #YakuPérez2023, #EleccionesEC2023",Neutro,1,1.0,-0.148
1553,2024-05-17,usuario_540,"Las ideas de Xavier Hervas sobre educación son interesantes, pero falta más detalle.",Xavier Hervas,"#VotoConsciente, #EleccionesEC2023, #Democracia",Neutro,0,,0.0
94,2024-05-16,usuario_243,Me parece que Daniel Noboa tiene las mejores propuestas para mejorar la economía del país.,Daniel Noboa,"#OttoSonnenholzner2023, #PatricioZuquilanda2023, #DanielNoboa2023",Neutro,1,1.0,0.0
56,2024-06-13,usuario_148,"Después del debate, mi opinión sobre Yaku Pérez cambió completamente, ahora me parece más preparado.",Yaku Pérez,#OttoSonnenholzner2023,Neutro,0,,0.0
1541,2025-01-01,usuario_495,"Voy a votar por Otto Sonnenholzner, es el único que realmente entiende los problemas de la gente.",Otto Sonnenholzner,"#PolíticaEC, #JanTopic2023",Neutro,0,,0.0
1875,2024-04-11,usuario_976,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
1310,2024-06-14,usuario_13,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#OttoSonnenholzner2023,Neutro,1,1.0,-0.148
1875,2024-04-11,usuario_976,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
299,2024-04-17,usuario_480,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
775,2024-12-21,usuario_837,Creo que Yaku Pérez representa un cambio positivo para Ecuador.,Yaku Pérez,#DanielNoboa2023,Neutro,0,,0.0
1429,2024-08-04,usuario_1,Me preocupa que Jan Topic esté recibiendo apoyo de grupos cuestionables.,Jan Topic,"#PolíticaEC, #OttoSonnenholzner2023, #XavierHervas2023",Neutro,0,,0.0
1347,2024-11-06,usuario_792,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,#EduardoMaruri2023,Negativo,1,1.0,-0.26335
559,2024-06-02,usuario_929,Fernando Villavicencio tiene un plan claro para reducir la inseguridad en el país.,Fernando Villavicencio,"#DanielNoboa2023, #XavierHervas2023",Neutro,0,,0.0
200,2024-04-09,usuario_899,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#BolívarArmijos2023, #JanTopic2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
1742,2024-06-04,usuario_398,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#PatricioZuquilanda2023, #PolíticaEC",Negativo,1,1.0,-0.26335
621,2024-05-03,usuario_819,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#PatricioZuquilanda2023, #XavierHervas2023",Neutro,1,1.0,0.0
301,2024-06-12,usuario_238,Jan Topic está manipulando la opinión pública con información falsa.,Jan Topic,"#EduardoMaruri2023, #JanTopic2023",Neutro,0,,0.0
692,2024-08-11,usuario_867,"La gente debería informarse mejor antes de criticar a Luisa González, sus propuestas son buenas.",Luisa González,"#EleccionesEC2023, #XavierHervas2023",Neutro,0,,0.0
658,2024-12-23,usuario_322,"Voy a votar por Jan Topic, es el único que realmente entiende los problemas de la gente.",Jan Topic,"#OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,0,,0.0
1823,2024-03-05,usuario_940,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,-0.148
1439,2024-08-23,usuario_926,"Voy a votar por Yaku Pérez, es el único que realmente entiende los problemas de la gente.",Yaku Pérez,"#JanTopic2023, #EleccionesEC2023",Neutro,0,,0.0
915,2024-12-15,usuario_645,Fernando Villavicencio está manipulando la opinión pública con información falsa.,Fernando Villavicencio,#BolívarArmijos2023,Neutro,0,,0.0
624,2025-01-09,usuario_308,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#OttoSonnenholzner2023, #EleccionesEC2023, #FernandoVillavicencio2023",Neutro,1,1.0,0.0
1373,2024-08-04,usuario_702,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,"#FernandoVillavicencio2023, #DanielNoboa2023, #BolívarArmijos2023",Negativo,1,1.0,-0.26335
80,2024-03-27,usuario_118,"Este gobierno necesita un cambio, y Bolívar Armijos puede ser la persona indicada.",Bolívar Armijos,#FernandoVillavicencio2023,Neutro,0,,0.0
806,2024-12-27,usuario_745,Luisa González tiene un plan claro para reducir la inseguridad en el país.,Luisa González,"#Democracia, #EleccionesEC2023, #JanTopic2023",Neutro,0,,0.0
1498,2024-07-14,usuario_562,"Voy a votar por Luisa González, es el único que realmente entiende los problemas de la gente.",Luisa González,#Democracia,Neutro,0,,0.0
492,2024-09-30,usuario_323,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#OttoSonnenholzner2023, #BolívarArmijos2023",Negativo,1,1.0,-0.26335
750,2024-04-11,usuario_73,"Cada vez que escucho hablar a Fernando Villavicencio, me genera más dudas sobre su capacidad.",Fernando Villavicencio,"#Democracia, #PolíticaEC, #OttoSonnenholzner2023",Neutro,0,,0.0
422,2024-03-18,usuario_755,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,#Democracia,Negativo,1,1.0,-0.26335
1181,2024-03-25,usuario_648,"Las ideas de Luisa González sobre educación son interesantes, pero falta más detalle.",Luisa González,"#Democracia, #XavierHervas2023, #VotoConsciente",Neutro,0,,0.0
79,2024-07-25,usuario_806,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #FernandoVillavicencio2023, #BolívarArmijos2023",Neutro,1,1.0,0.0
1143,2025-01-05,usuario_923,"No confío en Yaku Pérez, sus discursos no me convencen.",Yaku Pérez,#OttoSonnenholzner2023,Negativo,0,,-0.26335
1937,2024-09-23,usuario_971,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#XavierHervas2023, #FernandoVillavicencio2023, #DanielNoboa2023",Negativo,1,1.0,-0.26335
448,2025-02-19,usuario_634,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#EleccionesEC2023, #OttoSonnenholzner2023",Neutro,1,1.0,-0.148
1010,2024-06-24,usuario_635,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#VotoConsciente, #LuisaGonzález2023, #XavierHervas2023",Neutro,1,1.0,0.0
1923,2024-06-27,usuario_131,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,#XavierHervas2023,Neutro,1,1.0,0.0
314,2024-10-05,usuario_33,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,#EleccionesEC2023,Neutro,1,1.0,-0.148
1509,2024-10-26,usuario_1,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#DanielNoboa2023, #EleccionesEC2023, #FernandoVillavicencio2023",Neutro,1,1.0,0.0
901,2024-09-22,usuario_583,"Jan Topic está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Jan Topic,"#FernandoVillavicencio2023, #DanielNoboa2023",Neutro,0,,-0.148
1289,2024-03-28,usuario_656,Jan Topic tiene un plan claro para reducir la inseguridad en el país.,Jan Topic,"#VotoConsciente, #EleccionesEC2023",Neutro,0,,0.0
943,2025-02-02,usuario_722,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,#FernandoVillavicencio2023,Negativo,1,1.0,-0.26335
1697,2024-08-02,usuario_348,"Las ideas de Daniel Noboa sobre educación son interesantes, pero falta más detalle.",Daniel Noboa,#EduardoMaruri2023,Neutro,1,1.0,0.0
252,2025-02-23,usuario_655,"No confío en Daniel Noboa, sus discursos no me convencen.",Daniel Noboa,"#VotoConsciente, #DanielNoboa2023, #OttoSonnenholzner2023",Negativo,1,1.0,-0.26335
646,2024-12-03,usuario_720,"Cada vez que escucho hablar a Luisa González, me genera más dudas sobre su capacidad.",Luisa González,"#PolíticaEC, #EduardoMaruri2023",Neutro,0,,0.0
108,2024-03-03,usuario_467,Creo que Bolívar Armijos representa un cambio positivo para Ecuador.,Bolívar Armijos,"#LuisaGonzález2023, #EleccionesEC2023, #Democracia",Neutro,0,,0.0
1875,2024-04-11,usuario_976,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,"#Democracia, #OttoSonnenholzner2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
1155,2024-06-22,usuario_866,"Después de leer su plan de gobierno, me convencí de que Bolívar Armijos es la mejor opción.",Bolívar Armijos,#PolíticaEC,Neutro,0,,0.0
1912,2024-06-19,usuario_424,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,#EleccionesEC2023,Neutro,1,1.0,0.0
654,2024-02-28,usuario_680,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,#OttoSonnenholzner2023,Neutro,1,1.0,0.0
193,2024-12-15,usuario_721,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#FernandoVillavicencio2023, #LuisaGonzález2023",Negativo,0,,-0.26335
